SectionID,X-slope,Y-slope,Latitude,Longitude,Img-filename
998089, +01.092,  -01.595, 34.06639666666667, -118.170474,G0050369.JPG
998089, +01.043,  -01.740, 34.06639466666667, -118.17047533333333,G0050369.JPG
998089, +01.220,  -01.999, 34.06639466666667, -118.17047533333333,G0050369.JPG
998089, +01.105,  -02.207, 34.066394333333335, -118.1704775,G0050370.JPG
998089, +01.105,  -02.207, 34.066394333333335, -118.1704775,G0050370.JPG
998089, +01.105,  -02.207, 34.066393, -118.17047533333333,G0050369.JPG
998089, +01.284,  -01.862, 34.066393, -118.17047533333333,G0050369.JPG
998089, +01.445,  -01.852, 34.0663925, -118.1704765,G0050369.JPG
998089, +01.364,  -01.911, 34.0663925, -118.1704765,G0050369.JPG
998089, +01.277,  -01.707, 34.0663925, -118.17047933333333,G0050370.JPG
998089, +01.277,  -01.707, 34.0663925, -118.17047933333333,G0050370.JPG
998089, +01.037,  -01.771, 34.0663925, -118.17047933333333,G0050370.JPG
998089, +00.808,  -01.807, 34.06639283333333, -118.17048333333334,G0050371.JPG
998089, +00.808,  -01.807, 34.06639283333333, -118.17048333333334,G0050371.JPG
998089, +01.120,  -02.128, 34.0663935, -118.1704865,G0050372.JPG
998089, +00.796,  -01.737, 34.0663935, -118.1704865,G0050372.JPG
998089, +01.080,  -01.821, 34.066393833333336, -118.17048983333333,G0050372.JPG
998089, +01.182,  -02.726, 34.066393833333336, -118.17048983333333,G0050372.JPG
998089, +01.112,  -02.607, 34.06639366666667, -118.1704925,G0050373.JPG
998089, +01.112,  -02.607, 34.06639366666667, -118.1704925,G0050373.JPG
998089, +01.131,  -02.437, 34.06639366666667, -118.1704925,G0050373.JPG
998089, +01.131,  -02.437, 34.06639366666667, -118.17049483333334,G0050373.JPG
998089, +01.485,  -02.190, 34.0663935, -118.170496,G0050373.JPG
998089, +01.485,  -02.190, 34.0663935, -118.170496,G0050373.JPG
998089, +01.544,  -01.719, 34.0663935, -118.170496,G0050373.JPG
998089, +01.544,  -01.719, 34.066393166666664, -118.17050133333333,G0050375.JPG
998089, +01.803,  -01.550, 34.066393166666664, -118.17050133333333,G0050375.JPG
998089, +01.934,  -01.898, 34.066393166666664, -118.17050133333333,G0050375.JPG
998089, +01.934,  -01.898, 34.06639366666667, -118.17050633333334,G0050376.JPG
998089, +01.814,  -01.607, 34.06639366666667, -118.17050633333334,G0050376.JPG
998089, +01.814,  -01.607, 34.06639366666667, -118.17050633333334,G0050376.JPG
998089, +01.751,  -01.723, 34.06639333333333, -118.1705115,G0050376.JPG
998089, +01.873,  -01.828, 34.06639333333333, -118.1705115,G0050376.JPG
998089, +01.832,  -02.020, 34.066392666666665, -118.1705145,G0050376.JPG
998089, +01.854,  -02.110, 34.066392666666665, -118.1705145,G0050376.JPG
998089, +01.766,  -02.019, 34.06639216666667, -118.1705175,G0050377.JPG
998089, +01.766,  -02.019, 34.06639216666667, -118.1705175,G0050377.JPG
998089, +01.669,  -04.209, 34.066391833333334, -118.17052016666666,G0050377.JPG
998089, +01.857,  -01.847, 34.066391833333334, -118.17052016666666,G0050377.JPG
998089, +01.480,  -01.599, 34.0663915, -118.17052366666667,G0050377.JPG
998089, +01.411,  -01.255, 34.0663915, -118.17052366666667,G0050377.JPG
998089, +01.465,  -01.010, 34.0663915, -118.17052716666667,G0050377.JPG
998089, +01.465,  -01.010, 34.0663915, -118.17052716666667,G0050377.JPG
998089, +01.351,  -01.171, 34.066391833333334, -118.17053116666666,G0050377.JPG
998089, +01.336,  -01.411, 34.066391833333334, -118.17053116666666,G0050377.JPG
998089, +01.357,  -01.965, 34.06639233333333, -118.1705355,G0050381.JPG
998089, +01.261,  -02.199, 34.06639233333333, -118.1705355,G0050381.JPG
998089, +01.155,  -02.212, 34.06639283333333, -118.17054133333333,G0050376.JPG
998089, +01.155,  -02.212, 34.06639283333333, -118.17054133333333,G0050376.JPG
998089, +01.284,  -02.124, 34.066393, -118.17054416666667,G0050376.JPG
998089, +01.232,  -01.790, 34.066393, -118.17054416666667,G0050376.JPG
998089, +01.129,  -01.993, 34.066393833333336, -118.1705485,G0050378.JPG
998089, +00.903,  -01.742, 34.066393833333336, -118.1705485,G0050378.JPG
998089, +00.876,  -01.918, 34.066395, -118.17055333333333,G0050380.JPG
998089, +00.876,  -01.918, 34.066395, -118.17055333333333,G0050380.JPG
998089, +01.173,  -01.648, 34.066395166666666, -118.17055716666667,G0050380.JPG
998089, +00.553,  -01.717, 34.066395166666666, -118.17055716666667,G0050380.JPG
998089, +00.860,  -01.899, 34.0663955, -118.1705605,G0050380.JPG
998089, +00.918,  -02.303, 34.0663955, -118.1705605,G0050380.JPG
998089, +00.918,  -02.303, 34.066394833333334, -118.17056233333334,G0050379.JPG
998089, +00.918,  -02.303, 34.066394833333334, -118.17056233333334,G0050379.JPG
998089, +00.977,  -02.499, 34.066394333333335, -118.17056416666667,G0050379.JPG
998089, +01.047,  -02.338, 34.066394333333335, -118.17056416666667,G0050379.JPG
998089, +00.866,  -01.745, 34.0663945, -118.170565,G0050379.JPG
998089, +00.872,  -01.206, 34.0663945, -118.170565,G0050379.JPG
998089, +00.939,  -01.450, 34.0663945, -118.170565,G0050379.JPG
998089, +01.176,  -01.454, 34.06639533333333, -118.17056516666666,G0050380.JPG
998089, +01.013,  -01.626, 34.06639533333333, -118.17056516666666,G0050380.JPG
998089, +01.176,  -01.853, 34.06639533333333, -118.17056516666666,G0050380.JPG
998089, +01.073,  -02.029, 34.06639533333333, -118.17056516666666,G0050380.JPG
998089, +01.055,  -01.846, 34.066395166666666, -118.170569,G0050380.JPG
998089, +01.142,  -01.949, 34.066395166666666, -118.170569,G0050380.JPG
998089, +01.142,  -01.949, 34.06639466666667, -118.170574,G0050379.JPG
998089, +01.126,  -01.998, 34.06639466666667, -118.170574,G0050379.JPG
998089, +01.213,  -01.723, 34.06639466666667, -118.170574,G0050379.JPG
998089, +01.213,  -01.723, 34.06639416666667, -118.17057766666667,G0050378.JPG
998089, +01.080,  -01.456, 34.06639416666667, -118.17057766666667,G0050378.JPG
998089, +01.175,  -01.646, 34.0663935, -118.17058133333333,G0050384.JPG
998089, +01.277,  -02.012, 34.0663935, -118.17058133333333,G0050384.JPG
998089, +01.170,  -01.517, 34.06639033333333, -118.17058266666666,G0050386.JPG
998089, +01.170,  -01.517, 34.06639033333333, -118.17058266666666,G0050386.JPG
998089, +01.037,  -01.326, 34.066388333333336, -118.17058633333333,G0050392.JPG
998089, +01.221,  -01.592, 34.066388333333336, -118.17058633333333,G0050392.JPG
998089, +01.305,  -01.789, 34.066385333333336, -118.1705885,G0050392.JPG
998089, +01.233,  -01.752, 34.066385333333336, -118.1705885,G0050392.JPG
998089, +01.386,  -01.639, 34.066381666666665, -118.17059566666667,G0050392.JPG
998089, +01.386,  -01.639, 34.066381666666665, -118.17059566666667,G0050392.JPG
998089, +01.638,  -01.979, 34.066381, -118.1706005,G0050392.JPG
998089, +01.459,  -01.742, 34.066381, -118.1706005,G0050392.JPG
998089, +01.459,  -01.742, 34.066381, -118.1706005,G0050392.JPG
998089, +01.478,  -01.808, 34.066381, -118.1706005,G0050392.JPG
998089, +01.478,  -01.808, 34.066379166666664, -118.17060883333333,G0050394.JPG
998089, +01.481,  -02.285, 34.066379166666664, -118.17060883333333,G0050394.JPG
998089, +01.604,  -02.090, 34.06637766666667, -118.17061133333333,G0050395.JPG
998089, +01.769,  -02.195, 34.06637766666667, -118.17061133333333,G0050395.JPG
998089, +01.760,  -02.341, 34.06637683333334, -118.17061516666666,G0050395.JPG
998089, +01.926,  -02.708, 34.06637683333334, -118.17061516666666,G0050395.JPG
998089, +01.796,  -02.584, 34.06637683333334, -118.17061516666666,G0050395.JPG
998089, +01.673,  -02.265, 34.06637516666667, -118.17062216666666,G0050397.JPG
998089, +01.673,  -02.265, 34.06637516666667, -118.17062216666666,G0050397.JPG
998089, +01.649,  -02.238, 34.06637516666667, -118.17062216666666,G0050397.JPG
998089, +01.649,  -02.238, 34.06637383333333, -118.17062833333334,G0050399.JPG
998089, +01.522,  -02.369, 34.06637383333333, -118.17062833333334,G0050399.JPG
998089, +01.519,  -00.484, 34.06637383333333, -118.17062833333334,G0050399.JPG
998089, +01.519,  -00.484, 34.066373666666664, -118.17063633333333,G0050401.JPG
998089, +01.699,  -02.429, 34.066373666666664, -118.17063633333333,G0050401.JPG
998089, +00.759,  -03.109, 34.06637283333333, -118.17063966666667,G0050401.JPG
998089, +01.189,  -02.869, 34.06637283333333, -118.17063966666667,G0050401.JPG
998089, +01.308,  -02.602, 34.066371833333335, -118.17064533333334,G0050402.JPG
998089, +01.486,  -02.548, 34.066371833333335, -118.17064533333334,G0050402.JPG
998089, +01.486,  -02.548, 34.066370166666665, -118.17064966666666,G0050403.JPG
998089, +01.716,  -02.780, 34.066370166666665, -118.17064966666666,G0050403.JPG
998089, +01.702,  -02.896, 34.06636916666667, -118.17065333333333,G0050403.JPG
998089, +01.780,  -02.633, 34.06636916666667, -118.17065333333333,G0050403.JPG
998089, +01.591,  -02.609, 34.066367666666665, -118.17065733333334,G0050406.JPG
998089, +01.591,  -02.609, 34.066367666666665, -118.17065733333334,G0050406.JPG
998089, +01.591,  -02.609, 34.066366, -118.17066116666666,G0050406.JPG
998089, +01.279,  -02.367, 34.066366, -118.17066116666666,G0050406.JPG
998089, +01.279,  -02.367, 34.066366, -118.17066116666666,G0050406.JPG
998089, +01.432,  -02.411, 34.066364166666666, -118.17066583333333,G0050407.JPG
998089, +01.708,  -02.554, 34.066364166666666, -118.17066583333333,G0050407.JPG
998089, +01.218,  -02.463, 34.066365, -118.17067316666666,G0050407.JPG
998089, +01.158,  -02.442, 34.066365, -118.17067316666666,G0050407.JPG
998089, +01.101,  -02.559, 34.0663635, -118.1706765,G0050407.JPG
998089, +01.101,  -02.559, 34.0663635, -118.1706765,G0050407.JPG
998089, +01.080,  -03.071, 34.06636066666667, -118.170682,G0050410.JPG
998089, +00.780,  -02.759, 34.06636066666667, -118.17068433333333,G0050410.JPG
998089, +00.984,  -02.695, 34.06636066666667, -118.17068433333333,G0050410.JPG
998089, +01.044,  -02.550, 34.066357833333335, -118.17068833333333,G0050410.JPG
998089, +01.120,  -02.557, 34.066356999999996, -118.17068933333333,G0050410.JPG
998089, +01.265,  -02.386, 34.066356999999996, -118.17068933333333,G0050410.JPG
998089, +01.265,  -02.386, 34.066356999999996, -118.17068933333333,G0050410.JPG
998089, +01.088,  -02.444, 34.066354833333335, -118.17069316666667,G0050410.JPG
998089, +00.675,  -01.984, 34.0663545, -118.17069366666666,G0050410.JPG
998089, +01.376,  -02.460, 34.0663545, -118.17069366666666,G0050410.JPG
998089, +00.998,  -02.659, 34.0663545, -118.17069616666667,G0050411.JPG
998089, +01.122,  -02.720, 34.0663545, -118.1706975,G0050411.JPG
998089, +00.951,  -02.624, 34.0663545, -118.1706975,G0050411.JPG
998089, +00.972,  -02.585, 34.0663545, -118.1706975,G0050411.JPG
998089, +00.975,  -02.521, 34.0663545, -118.1706975,G0050411.JPG
998089, +00.975,  -02.521, 34.06635266666667, -118.170702,G0050412.JPG
998089, +00.498,  -02.316, 34.06635266666667, -118.170702,G0050412.JPG
998089, +00.498,  -02.316, 34.06635266666667, -118.170702,G0050412.JPG
998089, +00.760,  -01.946, 34.066351833333336, -118.17070533333333,G0050412.JPG
998089, +01.031,  -02.305, 34.066351833333336, -118.17070533333333,G0050412.JPG
998089, +00.877,  -02.490, 34.066349833333334, -118.17070766666667,G0050412.JPG
998089, +00.963,  -02.544, 34.066349833333334, -118.17070766666667,G0050412.JPG
998089, +00.816,  -02.579, 34.066349833333334, -118.17070766666667,G0050412.JPG
998089, +00.842,  -02.795, 34.066347, -118.17071016666667,G0050412.JPG
998089, +00.812,  -02.937, 34.066347, -118.17071016666667,G0050412.JPG
998089, +00.812,  -02.937, 34.06634533333333, -118.17071233333333,G0050412.JPG
998089, +00.794,  -03.131, 34.06634533333333, -118.17071233333333,G0050412.JPG
998089, +00.794,  -03.131, 34.06634533333333, -118.17071233333333,G0050412.JPG
998089, +00.794,  -03.131, 34.0663435, -118.17071583333333,G0050419.JPG
998089, +01.225,  -02.397, 34.0663435, -118.17071583333333,G0050419.JPG
998089, +01.225,  -02.397, 34.0663435, -118.17071583333333,G0050419.JPG
998089, +01.079,  -02.256, 34.066342, -118.17071966666667,G0050419.JPG
998089, +01.157,  -02.136, 34.066342, -118.17071966666667,G0050419.JPG
998089, +01.280,  -02.356, 34.06634066666667, -118.17072183333333,G0050419.JPG
998089, +01.397,  -02.570, 34.06634066666667, -118.17072183333333,G0050419.JPG
998089, +01.649,  -02.376, 34.06634116666667, -118.1707255,G0050419.JPG
998089, +01.649,  -02.376, 34.06634116666667, -118.1707255,G0050419.JPG
998089, +01.508,  -02.332, 34.06634116666667, -118.1707255,G0050419.JPG
998089, +01.508,  -02.332, 34.06634366666667, -118.17072733333333,G0050419.JPG
998089, +01.699,  -02.542, 34.06634366666667, -118.17072733333333,G0050419.JPG
998089, +01.619,  -02.530, 34.066343333333336, -118.1707285,G0050419.JPG
998089, +01.706,  -02.317, 34.066343333333336, -118.1707285,G0050419.JPG
998089, +01.592,  -02.649, 34.06634233333333, -118.17073083333334,G0050419.JPG
998089, +01.442,  -02.704, 34.06634233333333, -118.17073083333334,G0050419.JPG
998089, +01.442,  -02.704, 34.06634283333333, -118.17072816666666,G0050419.JPG
998089, +01.495,  -01.592, 34.06634283333333, -118.17072816666666,G0050419.JPG
998089, +01.841,  -02.282, 34.06634283333333, -118.17073133333334,G0050419.JPG
998089, +01.889,  -02.334, 34.06634283333333, -118.17073133333334,G0050419.JPG
998089, +01.235,  -04.759, 34.06634283333333, -118.170732,G0050420.JPG
998089, +01.630,  -02.924, 34.06634283333333, -118.170732,G0050420.JPG
998089, +01.630,  -02.924, 34.06634233333333, -118.17073533333334,G0050420.JPG
998089, +01.530,  -02.785, 34.06634233333333, -118.17073533333334,G0050420.JPG
998089, +01.203,  -02.757, 34.0663415, -118.17073916666666,G0050420.JPG
998089, +01.556,  -02.816, 34.0663415, -118.17073916666666,G0050420.JPG
998089, +01.478,  -02.772, 34.06634066666667, -118.1707425,G0050423.JPG
998089, +01.566,  -02.570, 34.06634066666667, -118.1707425,G0050423.JPG
998089, +01.566,  -02.570, 34.06634, -118.17074566666666,G0050423.JPG
998089, +01.548,  -02.499, 34.06634, -118.17074566666666,G0050423.JPG
998089, +01.547,  -02.870, 34.06633983333333, -118.1707485,G0050423.JPG
998089, +01.469,  -02.798, 34.06633983333333, -118.1707485,G0050423.JPG
998089, +01.552,  -02.775, 34.06633983333333, -118.1707485,G0050423.JPG
998089, +01.470,  -02.902, 34.0663395, -118.17075216666667,G0050423.JPG
998089, +01.667,  -03.135, 34.06633933333333, -118.17075316666667,G0050424.JPG
998089, +01.672,  -02.959, 34.0663395, -118.1707545,G0050424.JPG
998089, +01.836,  -05.291, 34.0663395, -118.1707545,G0050424.JPG
998089, +01.757,  -03.187, 34.066339166666666, -118.17075816666667,G0050424.JPG
998089, +01.580,  -02.985, 34.066339166666666, -118.17075816666667,G0050424.JPG
998089, +01.572,  -02.635, 34.066339, -118.17076183333333,G0050425.JPG
998089, +01.572,  -02.635, 34.066339, -118.17076183333333,G0050425.JPG
998089, +01.636,  -02.362, 34.0663385, -118.17076566666667,G0050426.JPG
998089, +01.435,  -02.309, 34.0663385, -118.17076566666667,G0050426.JPG
998089, +01.676,  -02.534, 34.06633816666667, -118.17076933333334,G0050426.JPG
998089, +01.435,  -03.274, 34.06633816666667, -118.17076933333334,G0050426.JPG
998089, +01.531,  -03.462, 34.06633816666667, -118.17076933333334,G0050426.JPG
998089, +01.513,  -03.401, 34.06633816666667, -118.17076933333334,G0050426.JPG
998089, +01.559,  -03.507, 34.06633816666667, -118.1707755,G0050426.JPG
998089, +01.580,  -03.299, 34.06633816666667, -118.1707755,G0050426.JPG
998089, +01.393,  -02.949, 34.06633816666667, -118.1707755,G0050426.JPG
998089, +01.427,  -02.705, 34.066337, -118.17077983333333,G0050431.JPG
998089, +01.423,  -02.606, 34.066337, -118.17077983333333,G0050431.JPG
998089, +01.637,  -03.180, 34.0663365, -118.17078233333334,G0050431.JPG
998089, +01.637,  -03.180, 34.0663365, -118.17078233333334,G0050431.JPG
998089, +01.754,  -02.931, 34.066336, -118.17078533333333,G0050431.JPG
998089, +01.711,  -02.967, 34.066336, -118.17078533333333,G0050431.JPG
998089, +01.344,  -02.851, 34.066335333333335, -118.17078866666667,G0050431.JPG
998089, +01.688,  -02.904, 34.066335333333335, -118.17078866666667,G0050431.JPG
998089, +01.624,  -02.937, 34.0663355, -118.17079216666667,G0050431.JPG
998089, +01.624,  -02.937, 34.0663355, -118.17079216666667,G0050431.JPG
998089, +01.660,  -03.261, 34.066335, -118.17079533333333,G0050432.JPG
998089, +01.521,  -03.479, 34.066335, -118.17079533333333,G0050432.JPG
998089, +01.516,  -03.421, 34.066334833333336, -118.17079833333334,G0050433.JPG
998089, +01.584,  -03.309, 34.066334833333336, -118.17079833333334,G0050433.JPG
998089, +01.443,  -03.097, 34.066334833333336, -118.17079833333334,G0050433.JPG
998089, +01.806,  -03.016, 34.06633466666667, -118.170801,G0050434.JPG
998089, +01.790,  -03.327, 34.06633466666667, -118.170801,G0050434.JPG
998089, +01.940,  -03.233, 34.06633466666667, -118.170801,G0050434.JPG
998089, +01.916,  -03.352, 34.0663345, -118.17080466666667,G0050434.JPG
998089, +01.916,  -03.352, 34.0663345, -118.17080466666667,G0050434.JPG
998089, +01.916,  -03.352, 34.0663345, -118.17080583333333,G0050434.JPG
998089, +01.881,  -03.266, 34.0663345, -118.17080583333333,G0050434.JPG
998089, +01.881,  -03.266, 34.0663345, -118.17080583333333,G0050434.JPG
998089, +01.835,  -02.946, 34.06633383333333, -118.170811,G0050434.JPG
998089, +01.629,  -03.006, 34.06633383333333, -118.170811,G0050434.JPG
998089, +01.676,  -02.931, 34.06633383333333, -118.170811,G0050434.JPG
998089, +01.627,  -03.339, 34.0663335, -118.17081566666667,G0050434.JPG
998089, +01.271,  -03.261, 34.0663335, -118.17081566666667,G0050434.JPG
998089, +00.460,  -03.641, 34.0663335, -118.17081566666667,G0050434.JPG
998089, +01.431,  -03.325, 34.06633333333333, -118.1708175,G0050434.JPG
998089, +01.240,  -03.418, 34.06633333333333, -118.1708175,G0050434.JPG
998089, +01.027,  -03.698, 34.06633333333333, -118.1708175,G0050434.JPG
998089, +00.855,  -02.833, 34.06633333333333, -118.17081866666666,G0050434.JPG
